split,class_name,label,image_name,image_path,left_knee_angle,right_knee_angle,avg_knee_angle,left_hip_angle,right_hip_angle,avg_hip_angle,left_torso_lean,right_torso_lean,avg_torso_lean,depth_proxy,avg_heel_foot_dist,knee_angle_diff,hip_angle_diff
train,Bad Heel,0,Bad Heel (442).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (442).jpg,45.28618508782073,38.037634955494546,41.66191002165764,54.517994126116456,43.49957080088911,49.00878246350278,37.20704798977583,34.41582235722824,35.81143517350203,-0.021092712879180908,0.11394467949867249,7.248550132326187,11.018423325227346
train,Bad Heel,0,Bad Heel (443).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (443).jpg,46.63928866506057,39.848789918043636,43.2440392915521,56.23965705438326,45.012322151824385,50.62598960310382,36.97896550118337,36.207188393211695,36.59307694719753,-0.011408090591430664,0.11013690009713173,6.790498747016933,11.227334902558873
train,Bad Heel,0,Bad Heel (444).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (444).jpg,47.31406418640724,42.44021299518408,44.87713859079567,56.94370119060479,49.54241209293341,53.2430566417691,36.593797139448505,33.27974057513676,34.936768857292634,-0.006363332271575928,0.11528250202536583,4.87385119122316,7.4012890976713805
train,Bad Heel,0,Bad Heel (445).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (445).jpg,48.4852460380928,41.58549794107178,45.03537198958229,60.28027083015961,55.07598161363899,57.6781262218993,36.06443058714577,31.538359093022947,33.801394840084356,0.007333815097808838,0.11083866655826569,6.899748097021018,5.204289216520621
train,Bad Heel,0,Bad Heel (446).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (446).jpg,49.27391517244522,42.03014164246659,45.6520284074559,62.83747167655643,56.83321463337118,59.83534315496381,35.599411300784546,33.14033079314435,34.36987104696445,0.018966078758239746,0.10374215245246887,7.2437735299786326,6.004257043185255
train,Bad Heel,0,Bad Heel (447).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (447).jpg,54.49988796205582,53.991700322101,54.24579414207841,66.30401905580901,65.85391481771097,66.07896693676,35.6332103904258,31.700023445729066,33.66661691807744,0.03973621129989624,0.10349320247769356,0.5081876399548193,0.4501042380980351
train,Bad Heel,0,Bad Heel (448).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (448).jpg,54.16299947911293,51.30054058392347,52.7317700315182,66.57096617049217,61.74437306960626,64.15766962004922,34.28949767645197,31.85546086973377,33.07247927309287,0.028994500637054443,0.09952906891703606,2.8624588951894623,4.826593100885908
train,Bad Heel,0,Bad Heel (449).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (449).jpg,57.910351041175524,51.73007269226732,54.82021186672142,67.07368623658095,64.23617641807195,65.65493132732645,35.489038031373966,32.44331778852358,33.96617790994877,0.03828620910644531,0.10444752499461174,6.180278348908203,2.8375098185090053
train,Bad Heel,0,Bad Heel (45).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (45).jpg,64.98736575311865,61.465004520830675,63.226185136974664,78.02498885791506,75.29134040577038,76.65816463184272,27.33576153603535,30.308660704312256,28.822211120173804,0.041823625564575195,0.08856197446584702,3.5223612322879774,2.7336484521446778
train,Bad Heel,0,Bad Heel (450).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (450).jpg,60.575229404345606,54.15648971256159,57.36585955845359,69.31088331130145,59.18431946326017,64.24760138728081,36.57167838761702,34.10212238299489,35.33690038530595,0.04088205099105835,0.10631779953837395,6.418739691784019,10.126563848041286
train,Bad Heel,0,Bad Heel (451).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (451).jpg,67.65970033232387,57.00958480123941,62.33464256678164,75.8149152703283,71.04548072240125,73.43019799636477,34.58512619416106,32.3387669419798,33.46194656807043,0.06605660915374756,0.10998355969786644,10.650115531084452,4.769434547927048
train,Bad Heel,0,Bad Heel (452).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (452).jpg,68.43754436438886,64.83250041220275,66.6350223882958,73.76540714506328,72.84896862926452,73.3071878871639,36.491884586957454,34.61221582037156,35.55205020366451,0.07879358530044556,0.12283691391348839,3.605043952186108,0.9164385157987596
train,Bad Heel,0,Bad Heel (453).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (453).jpg,71.84008993690372,62.19805533208298,67.01907263449336,76.36193170451766,72.39381092771855,74.3778713161181,36.52738848792957,33.01559657438446,34.771492531157016,0.07850122451782227,0.12168008461594582,9.642034604820743,3.968120776799111
train,Bad Heel,0,Bad Heel (454).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (454).jpg,76.23310573667337,64.6663638123919,70.44973477453263,80.1432530671527,71.66446273205001,75.90385789960135,35.10014387916069,29.893493845151383,32.49681886215603,0.07001709938049316,0.12566323950886726,11.566741924281473,8.478790335102687
train,Bad Heel,0,Bad Heel (455).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (455).jpg,79.2238480327501,67.52172190696889,73.3727849698595,81.23862631369894,74.2811510544139,77.75988868405642,35.95602592457844,31.53206545821707,33.74404569139776,0.08538353443145752,0.12395235896110535,11.702126125781206,6.957475259285047
train,Bad Heel,0,Bad Heel (456).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (456).jpg,75.39968010971518,76.63431871664905,76.0169994131821,77.42146959494715,69.54852237549565,73.4849959852214,37.537001476518064,31.98430129297732,34.76065138474769,0.07940971851348877,0.1354357823729515,1.2346386069338706,7.872947219451504
train,Bad Heel,0,Bad Heel (457).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (457).jpg,77.83733301171593,79.93658895951211,78.88696098561402,79.5303183516905,79.7439092847205,79.6371138182055,36.672376153415975,32.222201760191574,34.447288956803774,0.10507315397262573,0.13433648645877838,2.0992559477961805,0.2135909330300052
train,Bad Heel,0,Bad Heel (458).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (458).jpg,75.7190729787065,76.95583362520144,76.33745330195397,82.66465911986938,85.4866407280341,84.07564992395174,36.13091306466935,30.34884087773987,33.23987697120461,0.11839529871940613,0.13771305605769157,1.236760646494929,2.8219816081647195
train,Bad Heel,0,Bad Heel (459).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (459).jpg,74.03430756953806,74.55598532664108,74.29514644808957,78.50570526471745,84.09024800666283,81.29797663569013,36.65291372764748,29.770699222635866,33.21180647514167,0.10877245664596558,0.1411782205104828,0.5216777571030207,5.584542741945384
train,Bad Heel,0,Bad Heel (46).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (46).jpg,62.50247062492673,57.46664776681234,59.98455919586954,75.42522138072079,71.37733473884622,73.4012780597835,28.292403326424314,31.610636929887775,29.951520128156044,0.03663504123687744,0.08937858417630196,5.035822858114386,4.04788664187457
train,Bad Heel,0,Bad Heel (460).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (460).jpg,68.83309984434713,64.15600855811385,66.4945542012305,74.33401418753398,75.12135585950554,74.72768502351977,36.6402002004786,31.3177302655586,33.9789652330186,0.0819556713104248,0.1231997050344944,4.677091286233278,0.7873416719715607
train,Bad Heel,0,Bad Heel (461).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (461).jpg,69.0817292761402,66.93753511355919,68.0096321948497,76.32009371958156,78.96749853971805,77.64379612964981,35.430522066450365,30.40812684918622,32.91932445781829,0.08769643306732178,0.11961999163031578,2.1441941625810017,2.6474048201364866
train,Bad Heel,0,Bad Heel (462).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (462).jpg,68.88915689313325,69.79150616341732,69.34033152827529,77.78227318911556,83.78007194031538,80.78117256471546,34.590581076083964,29.0273843935391,31.808982734811533,0.09277766942977905,0.11345018073916435,0.902349270284077,5.997798751199824
train,Bad Heel,0,Bad Heel (463).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (463).jpg,65.48551798071637,66.78475563691892,66.13513680881763,74.29962790301055,79.06605890166757,76.68284340233906,34.03065077453541,27.512369262335824,30.771510018435617,0.07137411832809448,0.11331892013549805,1.2992376562025498,4.766430998657029
train,Bad Heel,0,Bad Heel (464).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (464).jpg,60.77679328613257,56.88894930151189,58.83287129382224,72.39165420784116,74.12711448224728,73.25938434504423,32.65322732530032,28.364491349206467,30.508859337253394,0.058133602142333984,0.10743283107876778,3.8878439846206803,1.7354602744061225
train,Bad Heel,0,Bad Heel (465).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (465).jpg,56.582393467089545,53.50258300634891,55.04248823671922,70.64818274472212,72.88258280132834,71.76538277302524,32.69485699940284,28.912376191391058,30.803616595396946,0.055172502994537354,0.11436931043863297,3.0798104607406387,2.234400056606219
train,Bad Heel,0,Bad Heel (466).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (466).jpg,54.39212876444786,48.14606063757726,51.26909470101256,68.54901698809736,69.98046114998618,69.26473906904178,31.441457020742448,25.91229848664684,28.676877753694644,0.03436875343322754,0.10996700450778008,6.246068126870604,1.4314441618888196
train,Bad Heel,0,Bad Heel (467).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (467).jpg,56.110072089833714,51.43872444202714,53.77439826593043,73.97082642729913,75.72304749173598,74.84693695951756,30.271990507467244,25.107000258156358,27.6894953828118,0.050953686237335205,0.11084113270044327,4.671347647806577,1.7522210644368528
train,Bad Heel,0,Bad Heel (468).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (468).jpg,54.21394421815441,49.213572811030666,51.71375851459254,66.8370147915418,69.23420602489541,68.03561040821862,32.306977287687246,26.474943008918295,29.39096014830277,0.03173041343688965,0.11612536758184433,5.000371407123744,2.3971912333536096
train,Bad Heel,0,Bad Heel (469).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (469).jpg,51.136938579418576,43.52191341284192,47.32942599613025,65.44972548285442,65.36123697768853,65.40548123027148,31.172556819610495,28.011583341939506,29.592070080775002,0.021179556846618652,0.12113123387098312,7.6150251665766575,0.08848850516588413
train,Bad Heel,0,Bad Heel (47).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (47).jpg,60.94265521906868,54.91665196849481,57.92965359378175,69.93272435387694,68.12285279289225,69.02778857338458,29.167392855726174,31.42110928633684,30.294251071031507,0.02502274513244629,0.08507513999938965,6.026003250573872,1.8098715609846892
train,Bad Heel,0,Bad Heel (470).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (470).jpg,47.60438238106004,36.385621752381745,41.99500206672089,61.81287703765338,57.212195359906126,59.512536198779756,31.69821934153826,28.455206310294255,30.076712825916257,-0.0011368989944458008,0.11626236140727997,11.218760628678297,4.600681677747254
train,Bad Heel,0,Bad Heel (471).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (471).jpg,46.56083657814553,36.6869377778018,41.62388717797367,59.57264495286396,58.07924917744117,58.82594706515256,33.29954116259256,28.858972643870114,31.07925690323134,0.00027257204055786133,0.11013992130756378,9.873898800343731,1.4933957754227905
train,Bad Heel,0,Bad Heel (472).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (472).jpg,45.64188481243661,36.08990710888964,40.865895960663124,61.352274367113246,57.23319340312685,59.29273388512004,32.10279183836487,29.089129354606182,30.595960596485526,9.739398956298828e-05,0.12149498239159584,9.551977703546967,4.119080963986399
train,Bad Heel,0,Bad Heel (473).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (473).jpg,43.83725444235594,36.64853318915588,40.242893815755906,59.957746586974515,54.503205512373505,57.23047604967401,32.11810092282209,28.736700532302255,30.427400727562173,-0.009421467781066895,0.12250448763370514,7.188721253200065,5.454541074601011
train,Bad Heel,0,Bad Heel (474).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (474).jpg,43.77526971416796,38.48191175596474,41.12859073506635,60.11443400945672,54.87364516719102,57.49403958832387,31.85098907597625,29.62640491872761,30.73869699735193,-0.006818532943725586,0.12327410280704498,5.293357958203224,5.240788842265701
train,Bad Heel,0,Bad Heel (475).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (475).jpg,45.279799271668736,36.60822856696612,40.94401391931743,58.48598981782244,53.86025242289044,56.17312112035644,33.15019253119624,29.820702006459268,31.485447268827755,-0.009368062019348145,0.11297500878572464,8.671570704702617,4.625737394932003
train,Bad Heel,0,Bad Heel (476).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (476).jpg,45.265407894080866,37.497931645495626,41.381669769788246,57.458460306266495,53.668845044311134,55.563652675288814,34.12972935922411,30.038472701785174,32.08410103050464,-0.009817361831665039,0.11209609732031822,7.76747624858524,3.789615261955362
train,Bad Heel,0,Bad Heel (477).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (477).jpg,45.57004271368549,36.000689583163016,40.78536614842425,57.88295532302996,54.28902545627892,56.08599038965444,33.577562075177575,29.06335573367924,31.320458904428406,-0.011222422122955322,0.1141548790037632,9.569353130522472,3.59392986675104
train,Bad Heel,0,Bad Heel (478).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (478).jpg,41.95863814729833,33.12663985919039,37.54263900324436,56.932660213531754,52.413804771501844,54.6732324925168,32.2384033181016,28.76544816149816,30.50192573979988,-0.021339893341064453,0.12041502073407173,8.83199828810794,4.51885544202991
train,Bad Heel,0,Bad Heel (479).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (479).jpg,44.28384150541875,35.98712543438594,40.13548346990234,57.811636158935165,54.392391687187,56.10201392306108,32.88828259661818,28.209415029462654,30.54884881304042,-0.014969468116760254,0.11501003056764603,8.296716071032812,3.419244471748165
train,Bad Heel,0,Bad Heel (48).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (48).jpg,58.1810550540895,53.70527942704517,55.943167240567334,67.44023658104537,67.46424118207112,67.45223888155824,28.374511801442246,29.992640825018754,29.1835763132305,0.017816662788391113,0.08269349113106728,4.475775627044328,0.024004601025751526
train,Bad Heel,0,Bad Heel (480).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (480).jpg,42.36163642812351,35.67553354663497,39.01858498737924,56.400820719717764,54.26996121941864,55.3353909695682,32.93937029007948,28.918370457002734,30.92887037354111,-0.016255617141723633,0.11181016638875008,6.686102881488537,2.130859500299124
train,Bad Heel,0,Bad Heel (481).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (481).jpg,44.492649003480814,36.710132121530755,40.601390562505784,57.53248250526587,58.251140222311186,57.89181136378853,33.55868176474936,28.65870366633962,31.10869271554449,-0.0042909979820251465,0.11252356320619583,7.782516881950059,0.7186577170453177
train,Bad Heel,0,Bad Heel (482).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (482).jpg,41.37563545200048,35.39640416323138,38.38601980761593,57.04892733335676,54.0216760153167,55.53530167433673,32.687775839196846,29.335199940749533,31.01148788997319,-0.015217840671539307,0.11195101588964462,5.9792312887691,3.027251318040058
train,Bad Heel,0,Bad Heel (483).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (483).jpg,40.20173603194884,32.92120857479511,36.56147230337197,55.2647306304158,50.63121551774779,52.947973074081794,31.091552397004396,27.39140927091545,29.241480833959923,-0.0349387526512146,0.13284633308649063,7.280527457153731,4.633515112668007
train,Bad Heel,0,Bad Heel (484).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (484).jpg,39.48108774710553,35.84309993046823,37.66209383878688,55.65581584913179,48.38977530948135,52.022795579306575,30.92375254591634,27.522754555414693,29.223253550665518,-0.04058575630187988,0.13765063136816025,3.637987816637306,7.26604053965044
train,Bad Heel,0,Bad Heel (485).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (485).jpg,39.343441951857514,35.57374992986553,37.45859594086152,56.014523372268926,49.83835941323621,52.926441392752565,29.991850270154703,25.97588699219059,27.983868631172648,-0.043324291706085205,0.13610855489969254,3.769692021991986,6.1761639590327135
train,Bad Heel,0,Bad Heel (486).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (486).jpg,39.88326568434455,33.73447249102577,36.80886908768516,57.33735536567041,53.336897473158274,55.337126419414346,27.091646192970227,24.50310639215547,25.79737629256285,-0.03967088460922241,0.12021587044000626,6.148793193318781,4.000457892512138
train,Bad Heel,0,Bad Heel (487).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (487).jpg,38.90311847988341,32.25036809286802,35.57674328637572,56.51770860882483,54.03963033018146,55.27866946950314,27.515643973438657,24.864369667055865,26.190006820247262,-0.03803938627243042,0.12003806233406067,6.652750387015388,2.4780782786433733
train,Bad Heel,0,Bad Heel (488).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (488).jpg,39.477720718969074,34.440539130203405,36.959129924586236,58.39985677985015,57.143234774850065,57.771545777350106,27.622253219958942,23.481144845960287,25.551699032959615,-0.029793381690979004,0.12563754245638847,5.0371815887656695,1.2566220050000823
train,Bad Heel,0,Bad Heel (489).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (489).jpg,39.28072747673059,34.67572184182236,36.97822465927648,57.047911358245166,58.60135719513361,57.82463427668939,28.037322017382245,22.772103831477995,25.40471292443012,-0.0294380784034729,0.12008363008499146,4.605005634908231,1.553445836888443
train,Bad Heel,0,Bad Heel (49).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (49).jpg,54.53723444771597,51.312045112483055,52.92463978009951,64.3538608456764,66.60884194282261,65.4813513942495,30.415425162025667,29.12255350119957,29.768989331612616,0.01437842845916748,0.08149775490164757,3.225189335232912,2.2549810971462136
train,Bad Heel,0,Bad Heel (490).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (490).jpg,39.60022242062315,34.191511580311584,36.89586700046736,57.938761954864745,61.19177239065828,59.56526717276151,27.991280594765836,22.25506317206046,25.12317188341315,-0.02344655990600586,0.11921937763690948,5.408710840311564,3.2530104357935343
train,Bad Heel,0,Bad Heel (491).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (491).jpg,39.95074147611429,33.414756181323504,36.6827488287189,57.848544103724514,60.78579737353394,59.31717073862923,28.177568626786545,23.175526068547846,25.676547347667196,-0.021790146827697754,0.1199977956712246,6.535985294790784,2.9372532698094247
train,Bad Heel,0,Bad Heel (492).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (492).jpg,38.991704397445716,30.944565946468884,34.9681351719573,58.22805745144066,62.85178844402555,60.5399229477331,26.176566544139497,22.79832376797403,24.487445156056765,-0.02249830961227417,0.12152507156133652,8.047138450976831,4.623730992584889
train,Bad Heel,0,Bad Heel (493).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (493).jpg,40.54955449938942,31.31991939422469,35.93473694680706,60.28244773175796,62.89871312122601,61.59058042649198,27.19983537670314,22.807296784189855,25.003566080446497,-0.014681339263916016,0.12489166483283043,9.229635105164732,2.6162653894680474
train,Bad Heel,0,Bad Heel (494).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (494).jpg,40.24748844289751,32.422944640946845,36.33521654192218,59.651809329607886,61.517666192411674,60.58473776100978,27.406516682590947,22.898582455598923,25.152549569094937,-0.0189284086227417,0.12224014848470688,7.824543801950668,1.8658568628037884
train,Bad Heel,0,Bad Heel (495).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (495).jpg,41.0544763495965,34.15268539062138,37.60358087010894,62.38816661997462,65.66365992173822,64.02591327085642,26.68575952845909,22.594982031062013,24.640370779760552,-0.006154894828796387,0.12174449861049652,6.90179095897512,3.2754933017635963
train,Bad Heel,0,Bad Heel (496).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (496).jpg,38.72711703621113,29.47294146551693,34.10002925086403,62.00018163578391,64.22558029631793,63.11288096605092,25.439118186183276,22.088308108714344,23.76371314744881,-0.01484823226928711,0.11210930719971657,9.254175570694205,2.225398660534019
train,Bad Heel,0,Bad Heel (497).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (497).jpg,38.752026089680705,37.79165960833502,38.27184284900786,64.09236168531723,67.56325978766257,65.82781073648991,25.795429260319604,23.957166731544554,24.876297995932077,0.003152608871459961,0.1156131960451603,0.9603664813456874,3.4708981023453447
train,Bad Heel,0,Bad Heel (498).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (498).jpg,38.71205843397027,37.49527464332808,38.10366653864918,61.75705723594537,68.02366635571416,64.89036179582976,25.685841803420832,22.80954905669114,24.247695430055984,-0.00414663553237915,0.10636910796165466,1.2167837906421894,6.266609119768788
train,Bad Heel,0,Bad Heel (499).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (499).jpg,37.24073937241446,30.488067732401838,33.86440355240815,64.7968373432674,69.01631880473576,66.90657807400157,24.567762098019383,20.657598333440994,22.612680215730187,-0.002207338809967041,0.11652322858572006,6.752671640012622,4.219481461468362
train,Bad Heel,0,Bad Heel (5).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (5).jpg,65.1756567211882,69.42254683763497,67.29910177941159,68.3597898520427,74.20398901496638,71.28188943350455,40.69575546901991,33.50228344504767,37.09901945703379,0.051810622215270996,0.09480908140540123,4.246890116446764,5.844199162923687
train,Bad Heel,0,Bad Heel (50).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (50).jpg,52.360276107869105,49.6877893476195,51.0240327277443,65.47627318827513,65.01700943596454,65.24664131211983,29.049940006835577,30.00330316871573,29.52662158777565,0.012771546840667725,0.08485168591141701,2.6724867602496047,0.4592637523105907
train,Bad Heel,0,Bad Heel (500).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (500).jpg,38.700435822790645,32.38798992609256,35.5442128744416,64.20699532653857,67.04239200591108,65.62469366622483,25.03178349014749,20.479095385747264,22.755439437947377,-0.006916999816894531,0.12462423369288445,6.312445896698087,2.835396679372508
train,Bad Heel,0,Bad Heel (501).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (501).jpg,37.770180513079026,32.60808758688606,35.18913404998254,64.93824503598587,66.78648987986934,65.8623674579276,24.5658353710173,19.663310814690874,22.114573092854087,-0.009011507034301758,0.12416024878621101,5.162092926192969,1.8482448438834638
train,Bad Heel,0,Bad Heel (502).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (502).jpg,41.69061817608981,35.61189296537465,38.65125557073223,68.47869523222606,71.24410478706423,69.86140000964514,25.3126471366303,21.393684742675735,23.353165939653017,0.015049934387207031,0.126559317111969,6.078725210715156,2.765409554838172
train,Bad Heel,0,Bad Heel (503).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (503).jpg,43.70394827303259,35.21077958316742,39.45736392810001,70.0738465690432,70.85370574435258,70.46377615669789,26.298210742702476,22.65201919117118,24.47511496693683,0.02369624376296997,0.11261823773384094,8.493168689865165,0.7798591753093831
train,Bad Heel,0,Bad Heel (504).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (504).jpg,48.95575172202652,40.513373032392536,44.73456237720953,69.96951522075162,72.0825054885516,71.02601035465162,28.566898350243772,25.349825694890203,26.958362022566988,0.036202430725097656,0.10705966874957085,8.442378689633983,2.1129902677999866
train,Bad Heel,0,Bad Heel (505).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (505).jpg,49.733319988767775,47.72966539290043,48.7314926908341,70.43550547862606,76.5567201631541,73.49611282089008,28.511799237247498,23.99577297258745,26.253786104917474,0.04155009984970093,0.11341574043035507,2.0036545958673457,6.1212146845280415
train,Bad Heel,0,Bad Heel (506).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (506).jpg,54.73148948963203,51.424275100220804,53.07788229492642,72.83293851066473,73.94029711008905,73.38661781037689,29.661886798898973,24.288409990283608,26.97514839459129,0.04382646083831787,0.11356088519096375,3.3072143894112287,1.107358599424316
train,Bad Heel,0,Bad Heel (507).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (507).jpg,59.68966258322065,56.29342541852943,57.99154400087504,77.75813597266561,78.5203672802054,78.13925162643551,29.69450601697593,24.97118751937528,27.332846768175607,0.061550915241241455,0.12016291916370392,3.3962371646912217,0.7622313075397926
train,Bad Heel,0,Bad Heel (508).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (508).jpg,60.77211915035954,57.59154366681241,59.18183140858598,76.53173203971438,75.82136499401273,76.17654851686356,31.64800286881125,26.141191895140274,28.894597381975764,0.06402194499969482,0.11288106441497803,3.1805754835471305,0.7103670457016591
train,Bad Heel,0,Bad Heel (509).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (509).jpg,67.42342910838839,64.50970037840666,65.96656474339753,81.46571898692397,83.05919167235646,82.26245532964022,32.16280247503936,28.447139746484662,30.30497111076201,0.09100592136383057,0.11766108125448227,2.9137287299817274,1.5934726854324879
train,Bad Heel,0,Bad Heel (51).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (51).jpg,50.24070520163215,47.138289804757456,48.6894975031948,60.516242634150395,60.819927448893004,60.6680850415217,30.097020450229603,30.847989740330775,30.47250509528019,0.003140270709991455,0.08392151072621346,3.1024153968746973,0.3036848147426099
train,Bad Heel,0,Bad Heel (510).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (510).jpg,72.61036753050757,66.47163422963787,69.54100088007272,82.48156921908271,83.01182575634645,82.74669748771458,33.761504638808866,30.24526519064636,32.00338491472761,0.09849929809570312,0.11568349972367287,6.138733300869703,0.5302565372637389
train,Bad Heel,0,Bad Heel (511).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (511).jpg,74.3648069932852,67.98037977985419,71.1725933865697,83.21120448292965,83.87947859000533,83.54534153646749,34.847208219160926,31.064209691508175,32.95570895533455,0.10961645841598511,0.11486873403191566,6.38442721343101,0.668274107075689
train,Bad Heel,0,Bad Heel (512).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (512).jpg,75.4966075968141,74.1430017574131,74.81980467711361,80.77539277049378,74.11425826927582,77.4448255198848,36.23709820225397,32.22970960416743,34.2334039032107,0.09403645992279053,0.1354800909757614,1.3536058394009984,6.661134501217958
train,Bad Heel,0,Bad Heel (513).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (513).jpg,82.6611307795109,74.68701062044462,78.67407069997776,89.89707144682316,89.05426334127414,89.47566739404866,34.881400744735885,30.170710112556538,32.52605542864621,0.1375906765460968,0.13424424082040787,7.974120159066274,0.8428081055490253
train,Bad Heel,0,Bad Heel (514).jpg,data\Zenodo_Squat_Dataset\train\Bad Heel\Bad Heel (514).jpg,89.50967407795889,87.3539776165418,88.43182584725034,92.87255617419049,92.19722258192785,92.53488937805918,31.54515997653431,27.448443744632854,29.49680186058358,0.11863356828689575,0.12113719806075096,2.1556964614170937,0.6753335922626462
